URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,DNS_QUERY_TIMES,Type
112,19,ISO-8859-1,nginx,162,us,California,10/09/1998 0:00,17/02/2016 0:00,0,-1
113,18,UTF-8,Apache,39517,US,MA,23/03/1999 0:00,19/03/2016 0:00,0,-1
113,21,ISO-8859-1,Boston.com Frontend,16230,US,MA,26/06/1995 0:00,13/11/2013 0:00,0,-1
114,17,ISO-8859-1,nginx,162,Unknown,Unknown,28/12/2007 0:00,21/02/2017 0:00,0,-1
114,23,utf-8,cloudflare-nginx,-1,US,DE,28/07/1999 0:00,10/09/2016 0:00,0,-1
114,19,UTF-8,cloudflare-nginx,-1,CA,bc,28/02/2002 0:00,29/11/2014 0:00,0,-1
114,18,ISO-8859-1,Unknown,36816,NL,Noord-Holland,8/02/1999 0:00,13/07/2014 0:00,12,-1
115,18,UTF-8,Jetty(9.0.z-SNAPSHOT),-1,US,NY,12/03/1999 0:00,16/11/2016 0:00,0,-1
115,20,UTF-8,Apache,10315,US,NY,18/01/1994 0:00,21/10/2016 0:00,6,-1
115,19,ISO-8859-1,nginx,-1,US,NY,16/06/2000 17:03,11/08/2015 20:35,6,-1
116,19,ISO-8859-1,Unknown,-1,FR,Paris,27/02/1995 0:00,28/01/2017 0:00,0,-1
116,18,us-ascii,Microsoft-HTTPAPI/2.0,324,CA,ON,13/02/1999 0:00,10/05/2016 0:00,4,-1
116,18,UTF-8,Apache,-1,US,MO,12/06/2001 20:58,10/06/2016 13:57,4,-1
117,22,UTF-8,nginx,-1,Unknown,Unknown,23/05/1995 0:00,21/05/2015 0:00,6,-1
117,19,UTF-8,Apache/2.2.15 (CentOS),6804,Unknown,Unknown,16/01/2008 0:00,2/03/2017 0:00,4,-1
118,28,UTF-8,nginx,-1,US,CA,3/03/2000 0:00,12/01/2017 0:00,4,-1
118,23,utf-8,ebay server,-1,US,CA,4/08/1995 0:00,26/01/2017 0:00,4,-1
120,20,us-ascii,Microsoft-HTTPAPI/2.0,324,US,NJ,31/07/1997 0:00,12/11/2015 0:00,4,-1
120,20,UTF-8,Apache,100163,US,MA,26/06/1995 0:00,13/11/2013 0:00,4,-1
122,22,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
122,23,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
122,23,UTF-8,My Arse,6121,US,Arizona,4/03/2006 0:00,14/01/2012 0:00,0,-1
122,21,ISO-8859-1,Apache,892,Unknown,Unknown,1/11/2000 0:00,27/01/2017 0:00,2,-1
123,24,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
123,25,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
123,18,UTF-8,Apache,73927,US,MA,23/03/1999 0:00,19/03/2016 0:00,0,-1
123,24,UTF-8,nginx,-1,US,NJ,26/05/1994 0:00,21/05/2016 0:00,4,-1
123,21,UTF-8,Apache,20,US,CA,18/12/2008 0:00,19/12/2016 0:00,4,-1
123,21,utf-8,Apache/2.4.7 (Ubuntu),5268,Unknown,Unknown,31/08/2003 0:00,31/03/2016 0:00,2,-1
124,23,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
124,24,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
125,20,utf-8,nginx,-1,US,California,24/09/2006 0:00,26/08/2015 0:00,4,-1
126,25,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
126,24,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
126,23,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
126,25,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
126,22,utf-8,IdeaWebServer/v0.80,-1,US,IL,3/06/1997 0:00,1/06/2016 0:00,6,-1
126,22,utf-8,Microsoft-IIS/7.5,9032,Unknown,Unknown,29/04/1999 0:00,29/03/2017 0:00,0,-1
126,19,utf-8,Apache/2.4.17 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.19,6244,CH,Zug,22/06/1998 0:00,20/05/2016 0:00,6,-1
128,25,UTF-8,Apache,29840,UK,Unknown,18/04/1995 0:00,14/11/2016 0:00,0,-1
129,25,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
129,18,UTF-8,Apache,52552,US,MA,23/03/1999 0:00,19/03/2016 0:00,0,-1
131,36,ISO-8859-1,cloudflare-nginx,-1,US,WA,11/01/1999 0:00,4/04/2017 0:00,0,1
132,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
132,27,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
134,24,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
135,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
135,27,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
135,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
136,43,utf-8,Unknown,649263,Unknown,Unknown,14/12/1999 0:00,27/05/2016 0:00,0,-1
137,25,iso-8859-1,Apache/2,345,US,Arizona,28/01/2004 0:00,8/12/2016 0:00,0,-1
139,21,utf-8,Apache/2.2.15 (Red Hat),35170,Unknown,Unknown,Unknown,Unknown,4,-1
140,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
141,27,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
141,24,UTF-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,8,-1
141,30,UTF-8,openresty,-1,US,Arizona,28/03/2007 0:00,2/04/2016 0:00,2,-1
142,22,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,3929,US,IL,27/07/1995 0:00,8/06/2015 0:00,4,-1
143,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
143,27,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
143,22,ISO-8859-1,AkamaiGHost,374,US,DC,15/06/2006 0:00,22/06/2016 0:00,0,-1
144,21,utf-8,Apache,14060,Unknown,Unknown,27/09/2000 0:00,26/07/2016 0:00,4,-1
145,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
145,27,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
145,29,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
145,31,UTF-8,Unknown,38361,US,NY,10/08/1995 0:00,5/08/2016 0:00,8,-1
146,27,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
146,28,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
146,24,UTF-8,nginx,11833,US,Arizona,13/07/1998 0:00,28/03/2017 0:00,4,-1
149,23,ISO-8859-1,Unknown,6748,CA,Quebec,8/01/1997 0:00,2/06/2009 0:00,0,-1
150,26,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
151,29,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
154,21,UTF-8,Unknown,11104,US,UT,29/07/1998 4:00,17/03/2016 4:34,8,-1
156,31,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
160,29,UTF-8,Unknown,36829,US,CA,14/08/1997 0:00,14/06/2016 0:00,6,-1
161,23,iso-8859-1,Apache/2.4.18 (Ubuntu),417,Unknown,Unknown,23/11/2010 0:00,20/11/2015 0:00,0,-1
169,25,utf-8,cloudflare-nginx,-1,BS,New Providence,20/12/2008 0:00,11/12/2015 0:00,0,-1
170,17,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
173,34,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
178,16,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
183,29,ISO-8859-1,Microsoft-IIS/7.5; litigation_essentials.lexisnexis.com  9999,4890,US,NY,26/06/1997 0:00,18/11/2014 0:00,8,-1
194,17,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
194,16,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
198,17,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
201,34,utf-8,Apache/2.2.16 (Debian),8904,US,FL,15/02/1999 0:00,15/07/2015 0:00,4,-1
234,34,ISO-8859-1,cloudflare-nginx,-1,US,CA,1/04/1998 0:00,9/12/2016 0:00,0,-1
249,40,utf-8,Microsoft-IIS/8.5,24435,US,Wisconsin,14/11/2008 0:00,20/11/2013 0:00,6,-1
